date,close,pct
2012-01-01,4414.33,-2.09
2012-01-04,4414.33,-2.09
2012-01-05,4215.5,-4.5
2012-01-06,4205.23,-0.24
2012-01-09,4373.53,4.0
2012-01-10,4559.5,4.25
2012-01-11,4578.39,0.41
2012-01-12,4589.75,0.25
2012-01-13,4415.74,-3.79
2012-01-16,4269.38,-3.31
2012-01-17,4513.17,5.71
2012-01-18,4422.32,-2.01
2012-01-19,4445.31,0.52
2012-01-20,4495.86,1.14
2012-01-30,4475.92,-0.44
2012-01-31,4494.11,0.41
2012-02-01,4426.42,-1.51
2012-02-02,4509.43,1.88
2012-02-03,4607.57,2.18
2012-02-06,4608.47,0.02
2012-02-07,4564.47,-0.96
2012-02-08,4696.33,2.89
2012-02-09,4715.47,0.41
2012-02-10,4716.72,0.03
2012-02-13,4768.72,1.1
2012-02-14,4788.35,0.41
2012-02-15,4902.14,2.38
2012-02-16,4879.03,-0.47
2012-02-17,4891.88,0.26
2012-02-20,4928.04,0.74
2012-02-21,4978.9,1.03
2012-02-22,5070.04,1.83
2012-02-23,5084.45,0.28
2012-02-24,5144.49,1.18
2012-02-27,5128.62,-0.31
2012-02-28,5089.98,-0.75
2012-02-29,5018.07,-1.41
2012-03-01,5080.11,1.24
2012-03-02,5182.79,2.02
2012-03-05,5213.62,0.6
2012-03-06,5202.63,-0.21
2012-03-07,5230.67,0.54
2012-03-08,5261.72,0.59
2012-03-09,5339.41,1.48
2012-03-12,5393.19,1.01
2012-03-13,5418.23,0.46
2012-03-14,5148.24,-4.98
2012-03-15,5060.89,-1.7
2012-03-16,5163.2,2.02
2012-03-19,5208.04,0.87
2012-03-20,5066.47,-2.72
2012-03-21,5079.55,0.26
2012-03-22,5079.08,-0.01
2012-03-23,4977.24,-2.01
2012-03-26,4942.25,-0.7
2012-03-27,4972.25,0.61
2012-03-28,4761.45,-4.24
2012-03-29,4574.27,-3.93
2012-03-30,4586.31,0.26
2012-04-05,4743.9,3.44
2012-04-06,4756.13,0.26
2012-04-09,4709.56,-0.98
2012-04-10,4768.86,1.26
2012-04-11,4822.97,1.14
2012-04-12,4939.56,2.42
2012-04-13,4917.12,-0.45
2012-04-16,4887.77,-0.6
2012-04-17,4854.29,-0.69
2012-04-18,4961.71,2.21
2012-04-19,4969.91,0.17
2012-04-20,5021.89,1.05
2012-04-23,5167.73,2.9
2012-04-24,5014.36,-2.97
2012-04-25,5005.8,-0.17
2012-04-26,5052.91,0.94
2012-04-27,5000.49,-1.04
2012-05-02,5031.01,0.61
2012-05-03,5054.55,0.47
2012-05-04,5122.41,1.34
2012-05-07,5139.02,0.32
2012-05-08,5171.05,0.62
2012-05-09,5224.28,1.03
2012-05-10,5165.39,-1.13
2012-05-11,5075.42,-1.74
2012-05-14,5015.62,-1.18
2012-05-15,4982.0,-0.67
2012-05-16,4901.33,-1.62
2012-05-17,4934.85,0.68
2012-05-18,4799.32,-2.75
2012-05-21,4800.37,0.02
2012-05-22,4881.44,1.69
2012-05-23,4837.64,-0.9
2012-05-24,4832.87,-0.1
2012-05-25,4781.69,-1.06
