date,unit_nav,cum_nav,ret_pct
2020-11-16,1.465,1.465,0.0
2020-11-17,1.436,1.436,-1.979522184300353
2020-11-18,1.424,1.424,-0.835654596100277
2020-11-19,1.438,1.438,0.9831460674157411
2020-11-20,1.435,1.435,-0.20862308762168436
2020-11-23,1.422,1.422,-0.9059233449477455
2020-11-24,1.416,1.416,-0.42194092827003704
2020-11-25,1.393,1.393,-1.6242937853107264
2020-11-26,1.39,1.39,-0.2153625269203263
2020-11-27,1.392,1.392,0.14388489208632116
2020-11-30,1.391,1.391,-0.07183908045975684
2020-12-01,1.409,1.409,1.294033069734013
2020-12-02,1.414,1.414,0.35486160397444344
2020-12-03,1.417,1.417,0.21216407355022504
2020-12-04,1.411,1.411,-0.4234297812279464
2020-12-07,1.412,1.412,0.07087172218283033
2020-12-08,1.408,1.408,-0.283286118980175
2020-12-09,1.38,1.38,-1.9886363636363646
2020-12-10,1.383,1.383,0.21739130434783593
2020-12-11,1.396,1.396,0.9399855386840184
2020-12-14,1.413,1.413,1.2177650429799458
2020-12-15,1.406,1.406,-0.4953998584571906
2020-12-16,1.388,1.388,-1.2802275960170695
2020-12-17,1.406,1.406,1.2968299711815678
2020-12-18,1.403,1.403,-0.2133712660028375
2020-12-21,1.43,1.43,1.9244476122594278
2020-12-22,1.403,1.403,-1.8881118881118875
2020-12-23,1.417,1.417,0.9978617248752597
2020-12-24,1.393,1.393,-1.6937191249117856
2020-12-25,1.394,1.394,0.071787508973431
2020-12-28,1.38,1.38,-1.0043041606886627
2020-12-29,1.381,1.381,0.07246376811596011
2020-12-30,1.403,1.403,1.5930485155684293
2020-12-31,1.434,1.434,2.209550962223794
2021-01-04,1.464,1.464,2.092050209205021
2021-01-05,1.468,1.468,0.2732240437158362
2021-01-06,1.458,1.458,-0.6811989100817484
2021-01-07,1.429,1.429,-1.98902606310013
2021-01-08,1.423,1.423,-0.41987403778865895
2021-01-11,1.437,1.437,0.9838369641602229
2021-01-12,1.45,1.45,0.9046624913013224
2021-01-13,1.454,1.454,0.2758620689655267
2021-01-14,1.498,1.498,3.0261348005502064
2021-01-15,1.492,1.492,-0.4005340453938633
2021-01-18,1.526,1.526,2.2788203753351333
