2015-05-14,2.0643400000000014,8.889158103978595,1.5249999999999897,1.1788642271545695,3.146643509476213
2015-05-15,2.010810000000001,8.734920933176454,1.5239999999999898,1.1796640671865632,3.1503895255780723
2015-05-18,1.9936200000000008,8.777742614990592,1.5299999999999898,1.1830633873225362,3.2837537084557735
2015-05-19,2.0608000000000013,9.050001483430123,1.5279999999999898,1.182963407318537,3.3281149526138916
2015-05-20,2.0769700000000006,9.110921012292728,1.5299999999999898,1.182463507298541,3.411759285412366
2015-05-21,2.130730000000001,9.346865512228447,1.5379999999999898,1.1855628874225161,3.5330841331177805
2015-05-22,2.187240000000001,9.545002324040507,1.5369999999999897,1.1827634473105386,3.522286792588891
2015-05-25,2.2525200000000014,9.881938744227023,1.5379999999999896,,3.4734984384922116
2015-05-26,2.2938000000000014,10.112898919073984,1.5189999999999897,1.1723655268946218,3.6240502246607984
2015-05-27,2.3062500000000012,10.241571644728424,1.5459999999999896,1.1836632673465313,3.6345070182713375
2015-05-28,2.157500000000001,9.654390458577724,1.5429999999999895,1.182463507298541,3.4385022345887437
2015-05-29,2.151950000000001,9.743692949751315,1.5329999999999897,1.1748650269946017,3.5485389535594103
2015-06-01,2.2765500000000016,10.318799015002462,1.5379999999999898,1.17756448710258,3.7247319194626507
2015-06-02,2.3290100000000016,10.612102811594529,1.5339999999999898,1.1766646670665875,3.907815952419579
2015-06-03,2.3230400000000015,10.654687144594915,1.5369999999999897,1.178964207158569,3.9886557811845753
2015-06-04,2.3307900000000012,10.680963636183865,1.5249999999999897,1.168966206758649,3.949813400320908
2015-06-05,2.394460000000002,10.854960095730727,1.5219999999999898,1.167466506698661,3.892080681574602
2015-06-08,2.441250000000002,10.955744335769495,1.50599999999999,1.1610677864427121,3.7105090775785854
2015-06-09,2.470820000000002,10.897326858985174,1.50399999999999,1.1610677864427121,3.7115006700761364
2015-06-10,2.456070000000002,11.007446819031458,1.52499999999999,1.1749650069986013,3.840868434706132
2015-06-11,2.4620100000000025,11.152447165165146,1.52599999999999,1.1770645870825844,3.868352574234214
2015-06-12,2.5115300000000023,11.331645519546704,1.52599999999999,1.1690661867626484,3.905983008711986
2015-06-15,2.486490000000002,11.271111682506445,1.5179365918097656,1.1636672665466916,3.7019753724481466
2015-06-16,2.399120000000002,10.897099399705331,1.52599999999999,1.1700659868026402,3.5964458921027114
2015-06-17,2.4688900000000022,11.02765113680196,1.5300317040951024,1.172265546890623,3.7473782895329846
2015-06-18,2.4141900000000027,10.694265059287792,1.55220607661822,1.183363327334534,3.5101873609016025
2015-06-19,2.267050000000003,10.004074487969417,1.5441426684279955,1.1765646870625885,3.320312421749324
2015-06-23,2.3574500000000027,10.184538702690979,1.5572457067371102,1.1847630473905228,3.399399435493397
