date,close,pct
2012-01-01,4138.42,-3.07
2012-01-04,4138.42,-3.07
2012-01-05,3985.74,-3.69
2012-01-06,3976.75,-0.23
2012-01-09,4105.09,3.23
2012-01-10,4234.34,3.15
2012-01-11,4216.07,-0.43
2012-01-12,4185.79,-0.72
2012-01-13,4044.66,-3.37
2012-01-16,3879.8,-4.08
2012-01-17,4042.18,4.19
2012-01-18,3877.79,-4.07
2012-01-19,3915.63,0.98
2012-01-20,4058.25,3.64
2012-01-30,4007.45,-1.25
2012-01-31,4003.82,-0.09
2012-02-01,3995.42,-0.21
2012-02-02,4054.63,1.48
2012-02-03,4119.16,1.59
2012-02-06,4168.01,1.19
2012-02-07,4088.64,-1.9
2012-02-08,4167.87,1.94
2012-02-09,4212.53,1.07
2012-02-10,4226.54,0.33
2012-02-13,4285.53,1.4
2012-02-14,4280.3,-0.12
2012-02-15,4312.93,0.76
2012-02-16,4291.63,-0.49
2012-02-17,4281.31,-0.24
2012-02-20,4249.94,-0.73
2012-02-21,4282.17,0.76
2012-02-22,4361.82,1.86
2012-02-23,4385.3,0.54
2012-02-24,4441.0,1.27
2012-02-27,4448.36,0.17
2012-02-28,4411.77,-0.82
2012-02-29,4372.14,-0.9
2012-03-01,4342.93,-0.67
2012-03-02,4401.01,1.34
2012-03-05,4349.41,-1.17
2012-03-06,4281.94,-1.55
2012-03-07,4283.26,0.03
2012-03-08,4321.92,0.9
2012-03-09,4379.91,1.34
2012-03-12,4497.15,2.68
2012-03-13,4499.88,0.06
2012-03-14,4364.96,-3.0
2012-03-15,4418.67,1.23
2012-03-16,4534.63,2.62
2012-03-19,4557.28,0.5
2012-03-20,4438.69,-2.6
2012-03-21,4403.9,-0.78
2012-03-22,4384.12,-0.45
2012-03-23,4312.5,-1.63
2012-03-26,4330.63,0.42
2012-03-27,4268.26,-1.44
2012-03-28,4107.73,-3.76
2012-03-29,4052.66,-1.34
2012-03-30,4037.81,-0.37
2012-04-05,4140.33,2.54
2012-04-06,4133.17,-0.17
2012-04-09,4077.75,-1.34
2012-04-10,4114.61,0.9
2012-04-11,4120.45,0.14
2012-04-12,4207.09,2.1
2012-04-13,4219.41,0.29
2012-04-16,4201.28,-0.43
2012-04-17,4196.01,-0.13
2012-04-18,4223.13,0.65
2012-04-19,4207.87,-0.36
2012-04-20,4231.98,0.57
2012-04-23,4205.64,-0.62
2012-04-24,4167.42,-0.91
2012-04-25,4172.48,0.12
2012-04-26,4150.01,-0.54
2012-04-27,4137.2,-0.31
2012-05-02,4229.3,2.23
2012-05-03,4341.31,2.65
2012-05-04,4377.06,0.82
2012-05-07,4447.24,1.6
2012-05-08,4431.26,-0.36
2012-05-09,4327.21,-2.35
2012-05-10,4382.0,1.27
2012-05-11,4389.87,0.18
2012-05-14,4439.03,1.12
2012-05-15,4400.35,-0.87
2012-05-16,4358.22,-0.96
2012-05-17,4356.99,-0.03
2012-05-18,4274.43,-1.89
2012-05-21,4288.19,0.32
2012-05-22,4341.9,1.25
2012-05-23,4353.23,0.26
2012-05-24,4293.72,-1.37
2012-05-25,4243.0,-1.18
2012-05-28,4287.89,1.06
2012-05-29,4323.79,0.84
2012-05-30,4320.86,-0.07
2012-05-31,4366.13,1.05
2012-06-01,4426.01,1.37
2012-06-04,4381.04,-1.02
2012-06-05,4464.75,1.91
2012-06-06,4449.47,-0.34
2012-06-07,4394.02,-1.25
2012-06-08,4398.68,0.11
2012-06-11,4457.44,1.34
2012-06-12,4493.73,0.81
2012-06-13,4612.01,2.63
2012-06-14,4593.86,-0.39
2012-06-15,4638.3,0.97
2012-06-18,4662.55,0.52
2012-06-19,4649.19,-0.29
2012-06-20,4546.6,-2.21
2012-06-21,4489.71,-1.25
2012-06-25,4481.76,-0.18
2012-06-26,4475.43,-0.14
2012-06-27,4514.82,0.88
2012-06-28,4549.05,0.76
2012-06-29,4609.65,1.33
2012-07-02,4691.08,1.77
2012-07-03,4642.11,-1.04
2012-07-04,4562.01,-1.73
2012-07-05,4549.26,-0.28
2012-07-06,4687.46,3.04
2012-07-09,4668.64,-0.4
2012-07-10,4545.26,-2.64
2012-07-11,4676.66,2.89
2012-07-12,4704.23,0.59
2012-07-13,4723.83,0.42
2012-07-16,4621.15,-2.17
2012-07-17,4595.91,-0.55
2012-07-18,4598.91,0.07
2012-07-19,4611.69,0.28
2012-07-20,4643.09,0.68
2012-07-23,4648.93,0.13
2012-07-24,4664.17,0.33
2012-07-25,4663.15,-0.02
2012-07-26,4598.33,-1.39
2012-07-27,4493.36,-2.28
2012-07-30,4450.98,-0.94
2012-07-31,4426.29,-0.55
2012-08-01,4496.51,1.59
2012-08-02,4553.78,1.27
2012-08-03,4609.31,1.22
2012-08-06,4678.3,1.5
2012-08-07,4679.77,0.03
2012-08-08,4608.95,-1.51
2012-08-09,4741.87,2.88
2012-08-10,4775.11,0.7
2012-08-13,4760.9,-0.3
2012-08-14,4756.81,-0.09
2012-08-15,4745.62,-0.24
2012-08-16,4660.34,-1.8
2012-08-17,4591.88,-1.47
2012-08-20,4606.4,0.32
2012-08-21,4719.27,2.45
2012-08-22,4702.92,-0.35
2012-08-23,4701.65,-0.03
2012-08-24,4650.77,-1.08
2012-08-27,4603.0,-1.03
2012-08-28,4559.03,-0.96
2012-08-29,4540.83,-0.4
2012-08-30,4433.02,-2.37
2012-08-31,4427.39,-0.13
2012-09-03,4525.1,2.21
2012-09-04,4488.83,-0.8
2012-09-05,4505.65,0.37
2012-09-06,4521.49,0.35
2012-09-07,4662.19,3.11
2012-09-10,4661.8,-0.01
2012-09-11,4707.03,0.97
2012-09-12,4722.13,0.32
2012-09-13,4690.98,-0.66
2012-09-14,4682.03,-0.19
2012-09-17,4594.32,-1.87
2012-09-18,4607.35,0.28
2012-09-19,4649.55,0.92
2012-09-20,4527.27,-2.63
2012-09-21,4499.88,-0.61
2012-09-24,4536.1,0.8
2012-09-25,4524.08,-0.26
2012-09-26,4467.42,-1.25
2012-09-27,4564.13,2.16
2012-09-28,4637.19,1.6
2012-10-08,4621.7,-0.33
2012-10-09,4748.82,2.75
2012-10-10,4765.53,0.35
2012-10-11,4724.89,-0.85
2012-10-12,4709.2,-0.33
2012-10-15,4768.25,1.25
2012-10-16,4824.61,1.18
2012-10-17,4804.08,-0.43
2012-10-18,4835.2,0.65
2012-10-19,4782.73,-1.09
2012-10-22,4811.81,0.61
2012-10-23,4713.96,-2.03
2012-10-24,4685.12,-0.61
2012-10-25,4651.92,-0.71
2012-10-26,4635.36,-0.36
2012-10-29,4676.49,0.89
2012-10-30,4655.15,-0.46
2012-10-31,4756.12,2.17
2012-11-01,4796.01,0.84
2012-11-02,4780.42,-0.33
2012-11-05,4752.43,-0.59
2012-11-06,4750.27,-0.05
2012-11-07,4719.42,-0.65
2012-11-08,4671.08,-1.02
2012-11-09,4620.32,-1.09
2012-11-12,4565.55,-1.19
2012-11-13,4510.26,-1.21
2012-11-14,4553.59,0.96
2012-11-15,4548.38,-0.11
2012-11-16,4510.04,-0.84
2012-11-19,4490.14,-0.44
2012-11-20,4488.47,-0.04
2012-11-21,4513.28,0.55
2012-11-22,4462.85,-1.12
2012-11-23,4457.71,-0.12
2012-11-26,4414.44,-0.97
2012-11-27,4319.65,-2.15
2012-11-28,4253.98,-1.52
2012-11-29,4244.75,-0.22
2012-11-30,4284.65,0.94
2012-12-03,4224.57,-1.4
2012-12-04,4237.26,0.3
2012-12-05,4354.67,2.77
2012-12-06,4339.54,-0.35
2012-12-07,4403.31,1.47
2012-12-10,4372.19,-0.71
2012-12-11,4363.75,-0.19
2012-12-12,4354.69,-0.21
2012-12-13,4366.43,0.27
2012-12-14,4497.69,3.01
2012-12-17,4390.22,-2.39
2012-12-18,4378.33,-0.27
2012-12-19,4392.28,0.32
2012-12-20,4352.43,-0.91
2012-12-21,4410.51,1.33
2012-12-24,4493.55,1.88
2012-12-25,4599.47,2.36
2012-12-26,4598.19,-0.03
2012-12-27,4577.63,-0.45
2012-12-28,4618.81,0.9
2012-12-31,4660.61,0.9
2013-01-04,4555.27,-2.26
2013-01-07,4646.53,2.0
2013-01-08,4751.2,2.25
2013-01-09,4763.68,0.26
2013-01-10,4767.73,0.08
2013-01-11,4746.52,-0.44
2013-01-14,4940.06,4.08
2013-01-15,4998.48,1.18
2013-01-16,5059.02,1.21
2013-01-17,5106.64,0.94
2013-01-18,5153.24,0.91
2013-01-21,5140.44,-0.25
2013-01-22,5036.72,-2.02
2013-01-23,5090.84,1.07
2013-01-24,5045.43,-0.89
2013-01-25,5179.87,2.66
2013-01-28,5286.32,2.06
2013-01-29,5255.34,-0.59
2013-01-30,5227.05,-0.54
2013-01-31,5201.17,-0.5
2013-02-01,5201.02,0.0
2013-02-04,5100.58,-1.93
2013-02-05,5214.16,2.23
2013-02-06,5292.14,1.5
2013-02-07,5348.05,1.06
2013-02-08,5466.82,2.22
2013-02-18,5426.55,-0.74
2013-02-19,5379.59,-0.87
2013-02-20,5632.81,4.71
2013-02-21,5527.05,-1.88
2013-02-22,5467.72,-1.07
2013-02-25,5508.64,0.75
2013-02-26,5459.05,-0.9
2013-02-27,5389.57,-1.27
2013-02-28,5468.65,1.47
2013-03-01,5564.8,1.76
2013-03-04,5487.9,-1.38
2013-03-05,5660.35,3.14
2013-03-06,5704.65,0.78
2013-03-07,5526.83,-3.12
2013-03-08,5465.81,-1.1
2013-03-11,5529.8,1.17
2013-03-12,5388.2,-2.56
2013-03-13,5357.74,-0.57
2013-03-14,5490.71,2.48
2013-03-15,5508.92,0.33
2013-03-18,5465.21,-0.79
2013-03-19,5411.29,-0.99
2013-03-20,5557.91,2.71
2013-03-21,5649.48,1.65
2013-03-22,5711.61,1.1
2013-03-25,5682.09,-0.52
2013-03-26,5717.78,0.63
2013-03-27,5774.21,0.99
2013-03-28,5743.68,-0.53
2013-03-29,5671.31,-1.26
2013-04-01,5686.08,0.26
2013-04-02,5467.15,-3.85
2013-04-03,5454.16,-0.24
2013-04-08,5518.42,1.18
2013-04-09,5433.17,-1.54
2013-04-10,5325.81,-1.98
2013-04-11,5332.74,0.13
2013-04-12,5314.05,-0.35
2013-04-15,5294.47,-0.37
2013-04-16,5328.76,0.65
2013-04-17,5420.38,1.72
2013-04-18,5378.22,-0.78
2013-04-19,5468.87,1.69
2013-04-22,5490.92,0.4
2013-04-23,5334.26,-2.85
2013-04-24,5460.76,2.37
2013-04-25,5425.32,-0.65
2013-04-26,5367.81,-1.06
2013-05-02,5453.52,1.6
2013-05-03,5585.55,2.42
2013-05-06,5634.39,0.87
2013-05-07,5599.67,-0.62
2013-05-08,5715.64,2.07
2013-05-09,5686.0,-0.52
2013-05-10,5683.75,-0.04
2013-05-13,5624.9,-1.04
2013-05-14,5559.85,-1.16
2013-05-15,5640.02,1.44
2013-05-16,5700.77,1.08
2013-05-17,5719.93,0.34
2013-05-20,5539.17,-3.16
2013-05-21,5561.57,0.4
2013-05-22,5556.2,-0.1
2013-05-23,5605.6,0.89
2013-05-24,5684.6,1.41
2013-05-27,5723.2,0.68
2013-05-28,5731.69,0.15
2013-05-29,5779.7,0.84
2013-05-30,5836.28,0.98
2013-05-31,5829.83,-0.11
2013-06-03,5831.3,0.03
2013-06-04,5726.31,-1.8
2013-06-05,5725.46,-0.01
2013-06-06,5606.36,-2.08
2013-06-07,5512.99,-1.67
2013-06-13,5450.84,-1.13
2013-06-14,5575.94,2.3
2013-06-17,5683.34,1.93
2013-06-18,5666.55,-0.3
2013-06-19,5629.63,-0.65
2013-06-20,5467.43,-2.88
2013-06-21,5479.89,0.23
2013-06-24,5258.4,-4.04
2013-06-25,5186.49,-1.37
2013-06-26,5359.59,3.34
2013-06-27,5345.95,-0.25
2013-06-28,5304.89,-0.77
2013-07-01,5450.51,2.74
2013-07-02,5663.77,3.91
2013-07-03,5727.32,1.12
2013-07-04,5647.11,-1.4
2013-07-05,5586.97,-1.07
2013-07-08,5488.66,-1.76
2013-07-09,5529.81,0.75
2013-07-10,5599.25,1.26
2013-07-11,5724.25,2.23
2013-07-12,5744.63,0.36
2013-07-15,5948.67,3.55
2013-07-16,5993.19,0.75
2013-07-17,5868.44,-2.08
2013-07-18,5833.22,-0.6
2013-07-19,5716.93,-1.99
2013-07-22,5849.07,2.31
2013-07-23,5979.58,2.23
2013-07-24,6107.18,2.13
2013-07-25,6031.11,-1.25
2013-07-26,6019.0,-0.2
2013-07-29,5979.6,-0.65
2013-07-30,5885.99,-1.57
2013-07-31,5835.13,-0.86
2013-08-01,5969.75,2.31
2013-08-02,5940.72,-0.49
2013-08-05,6098.52,2.66
2013-08-06,6166.35,1.11
2013-08-07,6051.56,-1.86
2013-08-08,6117.43,1.09
2013-08-09,6109.04,-0.14
2013-08-12,6108.62,-0.01
2013-08-13,6077.41,-0.51
2013-08-14,6052.68,-0.41
2013-08-15,5874.09,-2.95
2013-08-16,5761.75,-1.91
2013-08-19,5851.41,1.56
2013-08-20,5782.33,-1.18
2013-08-21,5779.59,-0.05
2013-08-22,5863.12,1.45
2013-08-23,5896.07,0.56
2013-08-26,5944.42,0.82
2013-08-27,5939.0,-0.09
2013-08-28,5775.33,-2.76
2013-08-29,5767.46,-0.14
2013-08-30,5679.95,-1.52
2013-09-02,5715.94,0.63
2013-09-03,5782.53,1.16
2013-09-04,5720.86,-1.07
2013-09-05,5689.61,-0.55
2013-09-06,5718.84,0.51
2013-09-09,5695.84,-0.4
2013-09-10,5647.38,-0.85
2013-09-11,5602.6,-0.79
2013-09-12,5616.98,0.26
2013-09-13,5677.52,1.08
2013-09-16,5719.87,0.75
2013-09-17,5640.93,-1.38
2013-09-18,5684.1,0.77
2013-09-23,5873.51,3.33
2013-09-24,5861.02,-0.21
2013-09-25,5835.5,-0.44
2013-09-26,5946.89,1.91
2013-09-27,6028.35,1.37
2013-09-30,6023.33,-0.08
2013-10-08,6025.38,0.03
2013-10-09,5997.28,-0.47
2013-10-10,5930.35,-1.12
2013-10-11,6016.73,1.46
2013-10-14,5966.98,-0.83
2013-10-15,6053.47,1.45
2013-10-16,5983.89,-1.15
2013-10-17,5954.88,-0.48
2013-10-18,5972.14,0.29
2013-10-21,6100.29,2.15
2013-10-22,6094.33,-0.1
2013-10-23,5996.85,-1.6
2013-10-24,5998.51,0.03
2013-10-25,5832.7,-2.76
2013-10-28,5737.98,-1.62
2013-10-29,5694.38,-0.76
2013-10-30,5758.69,1.13
2013-10-31,5649.52,-1.9
2013-11-01,5685.29,0.63
2013-11-04,5605.79,-1.4
2013-11-05,5610.5,0.08
2013-11-06,5513.11,-1.74
2013-11-07,5412.28,-1.83
2013-11-08,5340.43,-1.33
2013-11-11,5489.14,2.78
2013-11-12,5562.44,1.34
2013-11-13,5469.8,-1.67
2013-11-14,5562.96,1.7
2013-11-15,5600.1,0.67
2013-11-18,5634.99,0.62
2013-11-19,5597.16,-0.67
2013-11-20,5626.74,0.53
2013-11-21,5615.19,-0.21
2013-11-22,5563.14,-0.93
2013-11-25,5566.39,0.06
2013-11-26,5564.3,-0.04
2013-11-27,5615.98,0.93
2013-11-28,5656.13,0.71
2013-11-29,5697.58,0.73
2013-12-02,5551.41,-2.57
2013-12-03,5680.8,2.33
2013-12-04,5753.21,1.27
2013-12-05,5753.21,0.0
2013-12-06,5755.57,0.04
2013-12-09,5745.46,-0.18
2013-12-10,5678.5,-1.17
2013-12-11,5638.02,-0.71
2013-12-12,5694.31,1.0
2013-12-13,5693.79,-0.01
2013-12-16,5591.79,-1.79
2013-12-17,5637.14,0.81
2013-12-18,5671.09,0.6
2013-12-19,5586.23,-1.5
2013-12-20,5547.55,-0.69
2013-12-23,5710.28,2.93
2013-12-24,5683.26,-0.47
2013-12-25,5685.3,0.04
2013-12-26,5650.9,-0.61
2013-12-27,5702.39,0.91
2013-12-30,5672.07,-0.53
2013-12-31,5738.94,1.18
2014-01-02,5858.92,2.09
