date,unit_nav,cum_nav,ret_pct
2019-10-09,0.8903,0.8903,0.25
2019-10-10,0.8972,0.8972,0.78
2019-10-11,0.9139,0.9139,1.86
2019-10-14,0.927,0.927,1.43
2019-10-15,0.9152,0.9152,-1.27
2019-10-16,0.9111,0.9111,-0.45
2019-10-17,0.9065,0.9065,-0.5
2019-10-18,0.8863,0.8863,-2.23
2019-10-21,0.8779,0.8779,-0.95
2019-10-22,0.8833,0.8833,0.62
2019-10-23,0.8763,0.8763,-0.79
2019-10-24,0.8799,0.8799,0.41
2019-10-25,0.8901,0.8901,1.16
2019-10-28,0.9035,0.9035,1.51
2019-10-29,0.8841,0.8841,-2.15
2019-10-30,0.8766,0.8766,-0.85
2019-10-31,0.8758,0.8758,-0.09
2019-11-01,0.8876,0.8876,1.35
2019-11-04,0.8888,0.8888,0.14
2019-11-05,0.9009,0.9009,1.36
2019-11-06,0.8911,0.8911,-1.09
2019-11-07,0.8956,0.8956,0.51
2019-11-08,0.8835,0.8835,-1.35
2019-11-11,0.8667,0.8667,-1.9
2019-11-12,0.8694,0.8694,0.31
2019-11-13,0.8604,0.8604,-1.04
2019-11-14,0.861,0.861,0.07
2019-11-15,0.8517,0.8517,-1.08
2019-11-18,0.8631,0.8631,1.34
2019-11-19,0.8703,0.8703,0.83
2019-11-20,0.8562,0.8562,-1.62
2019-11-21,0.8566,0.8566,0.05
2019-11-22,0.8539,0.8539,-0.32
2019-11-25,0.8584,0.8584,0.53
2019-11-26,0.8589,0.8589,0.06
2019-11-27,0.8516,0.8516,-0.85
2019-11-28,0.8511,0.8511,-0.06
2019-11-29,0.8548,0.8548,0.43
2019-12-02,0.8609,0.8609,0.71
2019-12-03,0.8666,0.8666,0.66
2019-12-04,0.864,0.864,-0.3
2019-12-05,0.8776,0.8776,1.57
2019-12-06,0.8813,0.8813,0.42
2019-12-09,0.8799,0.8799,-0.16
2019-12-10,0.8781,0.8781,-0.2
2019-12-11,0.8792,0.8792,0.13
2019-12-12,0.874,0.874,-0.59
2019-12-13,0.9087,0.9087,3.97
2019-12-16,0.9235,0.9235,1.63
2019-12-17,0.9492,0.9492,2.78
2019-12-18,0.952,0.952,0.3
2019-12-19,0.9473,0.9473,-0.49
2019-12-20,0.9509,0.9509,0.38
2019-12-23,0.9268,0.9268,-2.53
2019-12-24,0.9363,0.9363,1.03
2019-12-25,0.9376,0.9376,0.14
2019-12-26,0.9619,0.9619,2.59
2019-12-27,0.9412,0.9412,-2.15
2019-12-30,0.9951,0.9951,5.73
2019-12-31,0.9911,0.9911,-0.4
2022-10-11,0.7815,0.7815,0.85
2022-10-12,0.8003,0.8003,2.41
2022-10-13,0.7963,0.7963,-0.5
2022-10-14,0.8083,0.8083,1.51
2022-10-17,0.8125,0.8125,0.52
2022-10-18,0.8096,0.8096,-0.36
2022-10-19,0.8007,0.8007,-1.1
2022-10-20,0.8046,0.8046,0.49
2022-10-21,0.8062,0.8062,0.2
2022-10-24,0.791,0.791,-1.89
2022-10-25,0.7769,0.7769,-1.78
2022-10-26,0.783,0.783,0.79
2022-10-27,0.7871,0.7871,0.52
2022-10-28,0.7681,0.7681,-2.41
2022-10-31,0.7712,0.7712,0.4
2022-11-01,0.7949,0.7949,3.07
2022-11-02,0.7969,0.7969,0.25
2022-11-03,0.7915,0.7915,-0.68
2022-11-04,0.8143,0.8143,2.88
2022-11-07,0.8141,0.8141,-0.02
2022-11-08,0.8108,0.8108,-0.41
2022-11-09,0.8063,0.8063,-0.56
2022-11-10,0.8115,0.8115,0.64
2022-11-11,0.8333,0.8333,2.69
2022-11-14,0.8389,0.8389,0.67
2022-11-15,0.8689,0.8689,3.58
2022-11-16,0.8538,0.8538,-1.74
2022-11-17,0.8596,0.8596,0.68
2022-11-18,0.8466,0.8466,-1.51
2022-11-21,0.8317,0.8317,-1.76
2022-11-22,0.8358,0.8358,0.49
2022-11-23,0.8353,0.8353,-0.06
2022-11-24,0.831,0.831,-0.51
2022-11-25,0.8397,0.8397,1.05
