date,close
2022-07-11,0.621
2022-07-12,0.611
2022-07-13,0.612
2022-07-14,0.607
2022-07-15,0.615
2022-07-18,0.63
2022-07-19,0.62
2022-07-20,0.64
2022-07-21,0.646
2022-07-22,0.653
2022-07-25,0.644
2022-07-26,0.64
2022-07-27,0.639
2022-07-28,0.654
2022-07-29,0.671
2022-08-01,0.672
2022-08-02,0.669
2022-08-03,0.671
2022-08-04,0.688
2022-08-05,0.692
2022-08-08,0.69
2022-08-09,0.685
2022-08-10,0.675
2022-08-11,0.7
2022-08-12,0.692
2022-08-15,0.705
2022-08-16,0.714
2022-08-17,0.71
2022-08-18,0.702
2022-08-19,0.701
2022-08-22,0.691
2022-08-23,0.677
2022-08-24,0.681
2022-08-25,0.688
2022-08-26,0.693
2022-08-29,0.663
2022-08-30,0.667
2022-08-31,0.658
2022-09-01,0.644
2022-09-02,0.652
2022-09-05,0.645
2022-09-06,0.649
2022-09-07,0.643
2022-09-08,0.657
2022-09-09,0.659
2022-09-13,0.68
2022-09-14,0.645
2022-09-15,0.65
2022-09-16,0.635
2022-09-19,0.634
2022-09-20,0.646
2022-09-21,0.642
2022-09-22,0.629
2022-09-23,0.626
2022-09-26,0.616
2022-09-27,0.628
2022-09-28,0.621
2022-09-29,0.63
2022-09-30,0.615
2022-10-10,0.598
2022-10-11,0.6
2022-10-12,0.601
2022-10-13,0.595
2022-10-14,0.612
2022-10-17,0.598
2022-10-18,0.624
2022-10-19,0.622
2022-10-20,0.614
2022-10-21,0.613
2022-10-24,0.631
2022-10-25,0.643
2022-10-26,0.638
2022-10-27,0.632
2022-10-28,0.614
2022-10-31,0.644
2022-11-01,0.643
2022-11-02,0.634
2022-11-03,0.614
2022-11-04,0.61
2022-11-07,0.612
2022-11-08,0.613
2022-11-09,0.617
2022-11-10,0.606
2022-11-11,0.645
2022-11-14,0.641
2022-11-15,0.644
2022-11-16,0.651
2022-11-17,0.646
2022-11-18,0.642
2022-11-21,0.64
2022-11-22,0.635
2022-11-23,0.644
2022-11-24,0.651
2022-11-25,0.654
2022-11-28,0.646
2022-11-29,0.645
2022-11-30,0.636
2022-12-01,0.656
2022-12-02,0.651
2022-12-05,0.644
2022-12-06,0.635
2022-12-07,0.628
2022-12-08,0.626
2022-12-09,0.629
2022-12-12,0.624
2022-12-13,0.634
2022-12-14,0.64
2022-12-15,0.629
2022-12-16,0.615
2022-12-19,0.613
2022-12-20,0.605
2022-12-21,0.612
2022-12-22,0.612
2022-12-23,0.607
2022-12-26,0.604
2022-12-27,0.611
2022-12-28,0.6
2022-12-29,0.599
2022-12-30,0.6
2023-01-03,0.6
2023-01-04,0.597
2023-01-05,0.599
2023-01-06,0.595
2023-01-09,0.604
2023-01-10,0.602
2023-01-11,0.607
2023-01-12,0.618
2023-01-13,0.613
2023-01-16,0.614
2023-01-17,0.616
2023-01-18,0.619
2023-01-19,0.61
2023-01-20,0.615
2023-01-30,0.635
2023-01-31,0.624
2023-02-01,0.634
2023-02-02,0.649
2023-02-03,0.656
2023-02-06,0.654
2023-02-07,0.655
2023-02-08,0.666
2023-02-09,0.658
2023-02-10,0.648
2023-02-13,0.646
2023-02-14,0.655
2023-02-15,0.657
2023-02-16,0.671
2023-02-17,0.654
2023-02-20,0.654
2023-02-21,0.652
2023-02-22,0.641
2023-02-23,0.645
2023-02-24,0.647
2023-02-27,0.642
2023-02-28,0.644
2023-03-01,0.642
2023-03-02,0.631
2023-03-03,0.639
2023-03-06,0.655
2023-03-07,0.656
2023-03-08,0.65
2023-03-09,0.653
2023-03-10,0.638
2023-03-13,0.64
2023-03-14,0.631
2023-03-15,0.646
2023-03-16,0.649
2023-03-17,0.666
2023-03-20,0.657
2023-03-21,0.663
2023-03-22,0.675
2023-03-23,0.667
2023-03-24,0.672
2023-03-27,0.68
2023-03-28,0.675
2023-03-29,0.675
2023-03-30,0.681
2023-03-31,0.684
2023-04-03,0.693
2023-04-04,0.696
2023-04-06,0.683
2023-04-07,0.689
2023-04-10,0.686
2023-04-11,0.689
2023-04-12,0.685
2023-04-13,0.68
2023-04-14,0.686
2023-04-17,0.689
2023-04-18,0.688
2023-04-19,0.687
2023-04-20,0.687
2023-04-21,0.684
2023-04-24,0.682
2023-04-25,0.683
2023-04-26,0.682
2023-04-27,0.683
2023-04-28,0.695
2023-05-04,0.691
2023-05-05,0.689
2023-05-08,0.7
2023-05-09,0.701
2023-05-10,0.701
2023-05-11,0.71
2023-05-12,0.712
2023-05-15,0.711
2023-05-16,0.714
2023-05-17,0.719
2023-05-18,0.729
2023-05-19,0.749
2023-05-22,0.745
2023-05-23,0.749
2023-05-24,0.738
2023-05-25,0.749
2023-05-26,0.752
2023-05-29,0.779
2023-05-30,0.78
2023-05-31,0.777
2023-06-01,0.776
2023-06-02,0.786
2023-06-05,0.79
2023-06-06,0.791
2023-06-07,0.794
2023-06-08,0.776
2023-06-09,0.789
2023-06-12,0.798
2023-06-13,0.816
2023-06-14,0.817
2023-06-15,0.822
2023-06-16,0.83
2023-06-19,0.826
2023-06-20,0.825
2023-06-21,0.828
2023-06-26,0.822
2023-06-27,0.811
2023-06-28,0.822
2023-06-29,0.828
2023-06-30,0.828
2023-07-03,0.843
2023-07-04,0.837
2023-07-05,0.838
2023-07-06,0.839
2023-07-07,0.835
2023-07-10,0.828
2023-07-11,0.832
2023-07-12,0.833
2023-07-13,0.847
2023-07-14,0.85
2023-07-17,0.854
2023-07-18,0.863
2023-07-19,0.876
2023-07-20,0.865
2023-07-21,0.851
2023-07-24,0.853
2023-07-25,0.852
2023-07-26,0.854
2023-07-27,0.861
2023-07-28,0.858
2023-07-31,0.867
2023-08-01,0.869
2023-08-02,0.857
2023-08-03,0.843
2023-08-04,0.85
2023-08-07,0.843
2023-08-08,0.844
2023-08-09,0.843
2023-08-10,0.835
2023-08-11,0.837
2023-08-14,0.832
2023-08-15,0.846
2023-08-16,0.837
2023-08-17,0.831
2023-08-18,0.817
2023-08-21,0.819
2023-08-22,0.832
2023-08-23,0.832
2023-08-24,0.855
2023-08-25,0.822
2023-08-28,0.834
2023-08-29,0.84
2023-08-30,0.857
2023-08-31,0.86
2023-09-01,0.86
2023-09-04,0.863
2023-09-05,0.862
2023-09-06,0.863
2023-09-07,0.857
2023-09-08,0.859
2023-09-11,0.855
2023-09-12,0.86
2023-09-13,0.851
2023-09-14,0.856
2023-09-15,0.862
2023-09-18,0.848
2023-09-19,0.847
2023-09-20,0.847
2023-09-21,0.832
2023-09-22,0.824
2023-09-25,0.824
2023-09-26,0.817
2023-09-27,0.816
2023-09-28,0.814
2023-10-09,0.826
2023-10-10,0.839
2023-10-11,0.847
2023-10-12,0.852
2023-10-13,0.847
2023-10-16,0.839
2023-10-17,0.845
2023-10-18,0.84
2023-10-19,0.829
2023-10-20,0.82
2023-10-23,0.814
2023-10-24,0.819
2023-10-25,0.817
2023-10-26,0.792
2023-10-27,0.795
2023-10-30,0.795
2023-10-31,0.794
2023-11-01,0.806
2023-11-02,0.822
2023-11-03,0.829
2023-11-06,0.838
2023-11-07,0.838
2023-11-08,0.847
2023-11-09,0.852
2023-11-10,0.842
2023-11-13,0.86
2023-11-14,0.862
2023-11-15,0.876
2023-11-16,0.873
2023-11-17,0.876
2023-11-20,0.863
2023-11-21,0.873
2023-11-22,0.866
2023-11-23,0.872
2023-11-24,0.873
2023-11-27,0.868
2023-11-28,0.871
2023-11-29,0.872
2023-11-30,0.871
2023-12-01,0.866
2023-12-04,0.867
