date,unit_nav,cum_nav,ret_pct
2020-04-07,9.984,9.984,0.0
2020-04-08,9.983,9.983,-0.010016025641024218
2020-04-09,10.01,10.01,0.2704597816287624
2020-04-10,9.953,9.953,-0.5694305694305735
2020-04-13,9.877,9.877,-0.7635888676780778
2020-04-14,9.901,9.901,0.24298876176975792
2020-04-15,9.886,9.886,-0.1514998485001584
2020-04-16,9.914,9.914,0.28322880841593623
2020-04-17,9.942,9.942,0.282428888440589
2020-04-20,9.964,9.964,0.22128344397505106
2020-04-21,9.936,9.936,-0.2810116419108888
2020-04-22,9.962,9.962,0.2616747181964474
2020-04-23,9.953,9.953,-0.09034330455731654
2020-04-24,9.924,9.924,-0.29136943635085233
2020-04-27,9.94,9.94,0.16122531237403592
2020-04-28,9.935,9.935,-0.05030181086518315
2020-04-29,9.943,9.943,0.08052340211373021
2020-04-30,10.0,10.0,0.5732676254651459
2020-05-06,10.008,10.008,0.07999999999999119
2020-05-07,9.981,9.981,-0.2697841726618577
2020-05-08,9.997,9.997,0.16030457869953274
2020-05-11,9.972,9.972,-0.25007502250675717
2020-05-12,9.945,9.945,-0.27075812274367506
2020-05-13,9.928,9.928,-0.17094017094017033
2020-05-14,9.867,9.867,-0.6144238517324707
2020-05-15,9.854,9.854,-0.1317523056653669
2020-05-18,9.791,9.791,-0.6393342804952185
2020-05-19,9.78,9.78,-0.11234807476254716
2020-05-20,9.705,9.705,-0.7668711656441674
2020-05-21,9.683,9.683,-0.22668727460072313
2020-05-22,9.633,9.633,-0.5163688939378352
2020-05-25,9.57,9.57,-0.654001868576759
2020-05-26,9.621,9.621,0.5329153605015735
2020-05-27,9.614,9.614,-0.0727575096143851
2020-05-28,9.624,9.624,0.10401497815686334
2020-05-29,9.714,9.714,0.9351620947630979
2020-06-01,9.802,9.802,0.9059089973234347
2020-06-02,9.804,9.804,0.02040399918383784
2020-06-03,9.778,9.778,-0.2651978784169673
2020-06-04,9.74,9.74,-0.38862753119247584
2020-06-05,9.722,9.722,-0.18480492813142124
2020-06-08,9.722,9.722,0.0
2020-06-09,9.719,9.719,-0.030857848179388636
2020-06-10,9.706,9.706,-0.13375861714167714
2020-06-11,9.678,9.678,-0.2884813517411766
2020-06-12,9.69,9.69,0.12399256044635099
2020-06-15,9.691,9.691,0.010319917440670956
2020-06-16,9.735,9.735,0.4540295119182636
2020-06-17,9.73,9.73,-0.05136106831020726
2020-06-18,9.749,9.749,0.19527235354572792
2020-06-19,9.758,9.758,0.09231716073441198
2020-06-22,9.734,9.734,-0.24595203935231513
2020-06-23,9.699,9.699,-0.3595644133963405
2020-06-24,9.721,9.721,0.22682750799052354
2020-06-29,9.673,9.673,-0.49377636045674356
2020-06-30,9.726,9.726,0.5479168820428093
2020-07-01,9.82,9.82,0.9664815957227901
2020-07-02,9.965,9.965,1.4765784114052938
2020-07-03,10.09,10.09,1.2543903662819877
2020-07-06,10.402,10.402,3.09217046580772
2020-07-07,10.395,10.395,-0.06729475100941684
2020-07-08,10.485,10.485,0.8658008658008587
2020-07-09,10.575,10.575,0.8583690987124415
2020-07-10,10.442,10.442,-1.2576832151300121
2020-07-13,10.571,10.571,1.2353955180999687
2020-07-14,10.476,10.476,-0.8986850818276326
2020-07-15,10.373,10.373,-0.9831996945399157
2020-07-16,10.234,10.234,-1.340017352742695
2020-07-17,10.169,10.169,-0.6351377760406396
2020-07-20,10.302,10.302,1.307896548333165
2020-07-21,10.306,10.306,0.03882741215297525
2020-07-22,10.364,10.364,0.5627789637104863
2020-07-23,10.349,10.349,-0.14473176379776742
2020-07-24,10.167,10.167,-1.7586240216446059
2020-07-27,10.134,10.134,-0.32457952198288176
2020-07-28,10.2,10.2,0.6512729425695474
2020-07-29,10.313,10.313,1.1078431372549158
2020-07-30,10.317,10.317,0.038785998254620146
2020-07-31,10.371,10.371,0.5234079674323988
2020-08-03,10.49,10.49,1.1474303345868186
2020-08-04,10.478,10.478,-0.11439466158246203
2020-08-05,10.538,10.538,0.5726283641916519
2020-08-06,10.555,10.555,0.1613209337635091
2020-08-07,10.458,10.458,-0.9189957366177115
2020-08-10,10.459,10.459,0.009562057754819442
2020-08-11,10.382,10.382,-0.7362080504828339
2020-08-12,10.311,10.311,-0.6838759391254112
2020-08-13,10.364,10.364,0.5140141596353454
2020-08-14,10.41,10.41,0.4438440756464601
2020-08-17,10.516,10.516,1.0182516810758768
2020-08-18,10.555,10.555,0.37086344617724976
2020-08-19,10.497,10.497,-0.5495026054002872
2020-08-20,10.417,10.417,-0.7621225111936747
2020-08-21,10.439,10.439,0.21119324181626542
2020-08-24,10.451,10.451,0.11495353961108457
2020-08-25,10.449,10.449,-0.01913692469620587
2020-08-26,10.362,10.362,-0.8326155612977337
2020-08-27,10.379,10.379,0.16406099208645664
2020-08-28,10.447,10.447,0.6551690914346153
2020-08-31,10.468,10.468,0.20101464535273728
2020-09-01,10.504,10.504,0.3439052350018956
2020-09-02,10.534,10.534,0.28560548362530636
2020-09-03,10.509,10.509,-0.2373267514714339
2020-09-04,10.481,10.481,-0.26643829098867977
2020-09-07,10.36,10.36,-1.1544699933212499
2020-09-08,10.341,10.341,-0.18339768339767915
2020-09-09,10.233,10.233,-1.0443864229764843
2020-09-10,10.196,10.196,-0.36157529561223756
2020-09-11,10.236,10.236,0.3923107100823886
2020-09-14,10.263,10.263,0.2637749120750321
2020-09-15,10.258,10.258,-0.048718698236394076
2020-09-16,10.215,10.215,-0.4191850263209118
2020-09-17,10.209,10.209,-0.05873715124816714
