date,close,pct
2012-01-01,3062.39,-4.43
2012-01-04,3062.39,-4.43
2012-01-05,2879.12,-5.98
2012-01-06,2890.84,0.41
2012-01-09,2983.82,3.22
2012-01-10,3104.89,4.06
2012-01-11,3091.69,-0.42
2012-01-12,3057.24,-1.11
2012-01-13,2894.16,-5.33
2012-01-16,2823.47,-2.44
2012-01-17,2930.1,3.78
2012-01-18,2785.9,-4.92
2012-01-19,2848.74,2.26
2012-01-20,2857.61,0.31
2012-01-30,2858.3,0.02
2012-01-31,2847.48,-0.38
2012-02-01,2844.44,-0.11
2012-02-02,2883.35,1.37
2012-02-03,2930.29,1.63
2012-02-06,2961.49,1.06
2012-02-07,2895.59,-2.23
2012-02-08,2961.85,2.29
2012-02-09,3003.01,1.39
2012-02-10,3012.55,0.32
2012-02-13,3087.04,2.47
2012-02-14,3082.27,-0.15
2012-02-15,3118.55,1.18
2012-02-16,3093.18,-0.81
2012-02-17,3077.53,-0.51
2012-02-20,3069.68,-0.25
2012-02-21,3116.25,1.52
2012-02-22,3186.32,2.25
2012-02-23,3182.71,-0.11
2012-02-24,3237.19,1.71
2012-02-27,3231.15,-0.19
2012-02-28,3169.31,-1.91
2012-02-29,3128.62,-1.28
2012-03-01,3127.01,-0.05
2012-03-02,3236.38,3.5
2012-03-05,3235.7,-0.02
2012-03-06,3230.47,-0.16
2012-03-07,3217.2,-0.41
2012-03-08,3250.69,1.04
2012-03-09,3294.09,1.33
2012-03-12,3327.18,1.0
2012-03-13,3335.06,0.24
2012-03-14,3231.46,-3.11
2012-03-15,3212.84,-0.58
2012-03-16,3286.24,2.28
2012-03-19,3327.27,1.25
2012-03-20,3220.89,-3.2
2012-03-21,3193.22,-0.86
2012-03-22,3168.79,-0.77
2012-03-23,3104.77,-2.02
2012-03-26,3117.34,0.4
2012-03-27,3109.42,-0.25
2012-03-28,3007.03,-3.29
2012-03-29,2933.77,-2.44
2012-03-30,2906.84,-0.92
2012-04-05,2979.84,2.51
2012-04-06,2980.59,0.03
2012-04-09,2957.16,-0.79
2012-04-10,2986.76,1.0
2012-04-11,2973.46,-0.45
2012-04-12,3039.56,2.22
2012-04-13,3045.17,0.18
2012-04-16,3061.48,0.54
2012-04-17,3024.95,-1.19
2012-04-18,3080.11,1.82
2012-04-19,3081.68,0.05
2012-04-20,3097.77,0.52
2012-04-23,2989.46,-3.5
2012-04-24,2959.49,-1.0
2012-04-25,2956.99,-0.08
2012-04-26,2961.78,0.16
2012-04-27,2972.35,0.36
2012-05-02,3008.08,1.2
2012-05-03,3070.49,2.07
2012-05-04,3119.72,1.6
2012-05-07,3155.74,1.15
2012-05-08,3122.19,-1.06
2012-05-09,3102.08,-0.64
2012-05-10,3169.63,2.18
2012-05-11,3132.54,-1.17
2012-05-14,3119.9,-0.4
2012-05-15,3079.55,-1.29
2012-05-16,3032.76,-1.52
2012-05-17,3080.21,1.56
2012-05-18,3035.45,-1.45
2012-05-21,3018.42,-0.56
2012-05-22,3059.17,1.35
2012-05-23,3060.74,0.05
2012-05-24,3009.1,-1.69
2012-05-25,2918.38,-3.02
2012-05-28,2910.36,-0.27
2012-05-29,2953.26,1.47
2012-05-30,2956.53,0.11
2012-05-31,2986.57,1.02
2012-06-01,3003.33,0.56
2012-06-04,2963.53,-1.33
2012-06-05,2997.29,1.14
2012-06-06,2978.26,-0.63
2012-06-07,2950.98,-0.92
2012-06-08,2950.93,0.0
2012-06-11,3007.96,1.93
2012-06-12,3046.85,1.29
2012-06-13,3118.15,2.34
2012-06-14,3096.71,-0.69
2012-06-15,3138.1,1.34
2012-06-18,3177.97,1.27
2012-06-19,3208.25,0.95
2012-06-20,3160.45,-1.49
2012-06-21,3122.2,-1.21
2012-06-25,3083.65,-1.23
2012-06-26,3048.72,-1.13
2012-06-27,3082.44,1.11
2012-06-28,3047.28,-1.14
2012-06-29,3101.13,1.77
2012-07-02,3161.45,1.94
2012-07-03,3173.69,0.39
2012-07-04,3159.77,-0.44
2012-07-05,3150.46,-0.29
2012-07-06,3231.79,2.58
2012-07-09,3174.98,-1.76
2012-07-10,3097.74,-2.43
2012-07-11,3140.03,1.37
2012-07-12,3179.37,1.25
2012-07-13,3153.04,-0.83
2012-07-16,3001.94,-4.79
2012-07-17,3006.9,0.17
2012-07-18,3025.68,0.62
2012-07-19,3058.92,1.1
2012-07-20,3066.6,0.25
2012-07-23,3054.78,-0.39
2012-07-24,3077.31,0.74
2012-07-25,3122.49,1.47
2012-07-26,3117.19,-0.17
2012-07-27,3079.06,-1.22
2012-07-30,3036.41,-1.39
2012-07-31,3005.01,-1.03
2012-08-01,3048.23,1.44
2012-08-02,3086.43,1.25
2012-08-03,3176.56,2.92
2012-08-06,3229.38,1.66
2012-08-07,3245.68,0.5
2012-08-08,3203.43,-1.3
2012-08-09,3263.54,1.88
2012-08-10,3275.5,0.37
2012-08-13,3222.06,-1.63
2012-08-14,3249.22,0.84
2012-08-15,3194.76,-1.68
2012-08-16,3160.87,-1.06
2012-08-17,3145.09,-0.5
2012-08-20,3173.91,0.92
2012-08-21,3261.56,2.76
2012-08-22,3248.67,-0.4
2012-08-23,3282.88,1.05
2012-08-24,3221.92,-1.86
2012-08-27,3136.44,-2.65
2012-08-28,3172.64,1.15
2012-08-29,3152.8,-0.63
2012-08-30,3060.55,-2.93
2012-08-31,3069.06,0.28
2012-09-03,3115.56,1.52
2012-09-04,3104.24,-0.36
2012-09-05,3101.7,-0.08
2012-09-06,3113.93,0.39
2012-09-07,3187.54,2.36
2012-09-10,3182.81,-0.15
2012-09-11,3185.09,0.07
2012-09-12,3175.39,-0.3
2012-09-13,3130.53,-1.41
2012-09-14,3111.07,-0.62
2012-09-17,3030.38,-2.59
2012-09-18,3008.38,-0.73
2012-09-19,3011.06,0.09
2012-09-20,2935.65,-2.5
2012-09-21,2892.11,-1.48
2012-09-24,2904.61,0.43
2012-09-25,2898.84,-0.2
2012-09-26,2841.51,-1.98
2012-09-27,2901.13,2.1
2012-09-28,2936.18,1.21
2012-10-08,2951.19,0.51
2012-10-09,3020.74,2.36
2012-10-10,3040.02,0.64
2012-10-11,3000.98,-1.28
2012-10-12,2995.68,-0.18
2012-10-15,2975.93,-0.66
2012-10-16,3006.12,1.01
2012-10-17,3078.92,2.42
2012-10-18,3128.62,1.61
2012-10-19,3094.2,-1.1
2012-10-22,3125.5,1.01
2012-10-23,3074.4,-1.64
2012-10-24,3052.89,-0.7
2012-10-25,3001.62,-1.68
2012-10-26,2943.35,-1.94
2012-10-29,2955.61,0.42
2012-10-30,2960.39,0.16
2012-10-31,2973.47,0.44
2012-11-01,3011.29,1.27
2012-11-02,3020.83,0.32
2012-11-05,2998.7,-0.73
2012-11-06,2995.64,-0.1
2012-11-07,2989.03,-0.22
2012-11-08,2915.88,-2.45
2012-11-09,2872.02,-1.5
2012-11-12,2839.54,-1.13
2012-11-13,2808.55,-1.09
2012-11-14,2812.9,0.15
2012-11-15,2795.03,-0.64
2012-11-16,2781.18,-0.5
2012-11-19,2777.86,-0.12
2012-11-20,2732.78,-1.62
2012-11-21,2753.79,0.77
2012-11-22,2698.11,-2.02
2012-11-23,2693.94,-0.15
2012-11-26,2667.22,-0.99
2012-11-27,2598.07,-2.59
2012-11-28,2547.82,-1.93
2012-11-29,2530.61,-0.68
2012-11-30,2580.55,1.97
2012-12-03,2516.01,-2.5
2012-12-04,2552.76,1.46
2012-12-05,2632.62,3.13
2012-12-06,2616.2,-0.62
2012-12-07,2673.03,2.17
2012-12-10,2692.55,0.73
2012-12-11,2668.25,-0.9
2012-12-12,2641.54,-1.0
2012-12-13,2616.58,-0.94
2012-12-14,2721.43,4.01
2012-12-17,2710.49,-0.4
2012-12-18,2692.88,-0.65
2012-12-19,2702.81,0.37
2012-12-20,2709.45,0.25
2012-12-21,2758.95,1.83
2012-12-24,2833.73,2.71
2012-12-25,2880.49,1.65
2012-12-26,2920.78,1.4
2012-12-27,2889.79,-1.06
2012-12-28,2923.83,1.18
2012-12-31,2958.84,1.2
2013-01-04,2920.99,-1.28
2013-01-07,2962.48,1.42
2013-01-08,3029.5,2.26
2013-01-09,2993.61,-1.18
2013-01-10,3059.49,2.2
2013-01-11,2991.25,-2.23
2013-01-14,3098.88,3.6
2013-01-15,3151.74,1.71
2013-01-16,3151.98,0.01
2013-01-17,3138.45,-0.43
2013-01-18,3188.8,1.6
2013-01-21,3205.92,0.54
2013-01-22,3133.91,-2.25
2013-01-23,3144.29,0.33
2013-01-24,3093.1,-1.63
2013-01-25,3171.42,2.53
2013-01-28,3260.63,2.81
2013-01-29,3276.17,0.48
2013-01-30,3263.06,-0.4
2013-01-31,3234.71,-0.87
2013-02-01,3232.88,-0.06
2013-02-04,3164.07,-2.13
2013-02-05,3239.38,2.38
2013-02-06,3265.21,0.8
2013-02-07,3298.23,1.01
2013-02-08,3374.27,2.31
2013-02-18,3430.06,1.65
2013-02-19,3355.84,-2.16
2013-02-20,3527.91,5.13
2013-02-21,3490.91,-1.05
2013-02-22,3469.83,-0.6
2013-02-25,3500.13,0.87
2013-02-26,3476.19,-0.68
2013-02-27,3414.29,-1.78
2013-02-28,3469.74,1.62
2013-03-01,3564.56,2.73
2013-03-04,3487.79,-2.15
2013-03-05,3623.84,3.9
2013-03-06,3652.28,0.78
2013-03-07,3550.92,-2.78
2013-03-08,3473.93,-2.17
2013-03-11,3489.36,0.44
2013-03-12,3367.28,-3.5
2013-03-13,3335.29,-0.95
2013-03-14,3363.54,0.85
2013-03-15,3400.7,1.1
2013-03-18,3374.18,-0.78
2013-03-19,3354.67,-0.58
2013-03-20,3441.91,2.6
2013-03-21,3486.16,1.29
2013-03-22,3503.41,0.49
2013-03-25,3490.9,-0.36
2013-03-26,3438.16,-1.51
2013-03-27,3444.23,0.18
2013-03-28,3380.61,-1.85
2013-03-29,3393.92,0.39
2013-04-01,3413.27,0.57
2013-04-02,3285.97,-3.73
2013-04-03,3254.42,-0.96
2013-04-08,3320.58,2.03
2013-04-09,3323.07,0.08
2013-04-10,3270.82,-1.57
2013-04-11,3265.26,-0.17
2013-04-12,3254.87,-0.32
2013-04-15,3220.42,-1.06
2013-04-16,3254.14,1.05
2013-04-17,3317.58,1.95
2013-04-18,3308.51,-0.27
2013-04-19,3381.16,2.2
2013-04-22,3469.83,2.62
2013-04-23,3386.93,-2.39
2013-04-24,3477.5,2.67
2013-04-25,3445.74,-0.91
2013-04-26,3406.75,-1.13
2013-05-02,3411.09,0.13
2013-05-03,3493.74,2.42
2013-05-06,3566.41,2.08
2013-05-07,3565.56,-0.02
2013-05-08,3605.44,1.12
2013-05-09,3604.87,-0.02
2013-05-10,3604.4,-0.01
2013-05-13,3670.46,1.83
2013-05-14,3636.57,-0.92
2013-05-15,3722.6,2.37
2013-05-16,3678.53,-1.18
2013-05-17,3738.63,1.63
2013-05-20,3765.71,0.72
2013-05-21,3882.36,3.1
2013-05-22,3802.14,-2.07
2013-05-23,3783.22,-0.5
2013-05-24,3917.27,3.54
2013-05-27,4098.6,4.63
2013-05-28,4035.91,-1.53
2013-05-29,4071.57,0.88
2013-05-30,4225.28,3.78
2013-05-31,4234.87,0.23
2013-06-03,4127.04,-2.55
2013-06-04,4001.87,-3.03
2013-06-05,4031.3,0.74
2013-06-06,3962.73,-1.7
2013-06-07,3937.77,-0.63
2013-06-13,3929.65,-0.21
2013-06-14,4043.57,2.9
2013-06-17,4062.51,0.47
2013-06-18,4026.81,-0.88
2013-06-19,3988.06,-0.96
2013-06-20,3861.61,-3.17
2013-06-21,3835.87,-0.67
2013-06-24,3673.57,-4.23
2013-06-25,3678.01,0.12
2013-06-26,3856.75,4.86
2013-06-27,3801.88,-1.42
2013-06-28,3708.27,-2.46
2013-07-01,3856.99,4.01
2013-07-02,3980.48,3.2
2013-07-03,4038.7,1.46
2013-07-04,4037.88,-0.02
2013-07-05,3952.15,-2.12
2013-07-08,3899.6,-1.33
2013-07-09,3966.83,1.72
2013-07-10,4047.97,2.05
2013-07-11,4106.38,1.44
2013-07-12,4166.83,1.47
2013-07-15,4303.56,3.28
2013-07-16,4273.09,-0.71
2013-07-17,4192.89,-1.88
2013-07-18,4228.48,0.85
2013-07-19,4161.29,-1.59
2013-07-22,4320.76,3.83
2013-07-23,4390.27,1.61
2013-07-24,4452.94,1.43
2013-07-25,4211.3,-5.43
2013-07-26,4191.33,-0.47
2013-07-29,4115.94,-1.8
2013-07-30,4038.92,-1.87
2013-07-31,4109.31,1.74
2013-08-01,4255.52,3.56
2013-08-02,4250.03,-0.13
2013-08-05,4357.5,2.53
2013-08-06,4386.98,0.68
2013-08-07,4300.26,-1.98
2013-08-08,4346.68,1.08
2013-08-09,4328.67,-0.41
2013-08-12,4294.0,-0.8
2013-08-13,4289.2,-0.11
2013-08-14,4277.78,-0.27
2013-08-15,4205.41,-1.69
2013-08-16,4131.36,-1.76
2013-08-19,4227.47,2.33
2013-08-20,4234.81,0.17
2013-08-21,4272.26,0.88
2013-08-22,4261.34,-0.26
2013-08-23,4270.93,0.23
2013-08-26,4386.78,2.71
2013-08-27,4390.85,0.09
2013-08-28,4309.61,-1.85
2013-08-29,4305.25,-0.1
2013-08-30,4186.27,-2.76
2013-09-02,4286.14,2.39
2013-09-03,4358.9,1.7
2013-09-04,4398.68,0.91
2013-09-05,4500.26,2.31
2013-09-06,4587.91,1.95
2013-09-09,4504.56,-1.82
2013-09-10,4453.64,-1.13
2013-09-11,4366.91,-1.95
2013-09-12,4351.47,-0.35
2013-09-13,4373.2,0.5
2013-09-16,4486.99,2.6
2013-09-17,4421.99,-1.45
2013-09-18,4584.88,3.68
2013-09-23,4667.96,1.81
2013-09-24,4742.39,1.59
2013-09-25,4667.2,-1.59
2013-09-26,4741.06,1.58
2013-09-27,4917.49,3.72
2013-09-30,5016.95,2.02
2013-10-08,5003.12,-0.28
2013-10-09,5099.48,1.93
2013-10-10,4962.16,-2.69
2013-10-11,5007.71,0.92
2013-10-14,5045.45,0.75
2013-10-15,5159.06,2.25
2013-10-16,4973.41,-3.6
2013-10-17,4975.93,0.05
2013-10-18,4976.2,0.01
2013-10-21,5166.9,3.83
2013-10-22,5057.92,-2.11
2013-10-23,4901.95,-3.08
2013-10-24,4861.98,-0.82
2013-10-25,4748.82,-2.33
2013-10-28,4747.26,-0.03
2013-10-29,4721.4,-0.54
2013-10-30,4810.27,1.88
2013-10-31,4678.0,-2.75
2013-11-01,4645.76,-0.69
2013-11-04,4659.46,0.29
2013-11-05,4735.83,1.64
2013-11-06,4686.44,-1.04
2013-11-07,4618.45,-1.45
2013-11-08,4489.53,-2.79
2013-11-11,4599.2,2.44
2013-11-12,4772.07,3.76
2013-11-13,4680.98,-1.91
2013-11-14,4798.93,2.52
2013-11-15,4873.33,1.55
2013-11-18,4998.86,2.58
2013-11-19,4941.92,-1.14
2013-11-20,4936.06,-0.12
2013-11-21,4926.93,-0.18
2013-11-22,4888.51,-0.78
2013-11-25,4969.01,1.65
2013-11-26,5094.72,2.53
2013-11-27,5163.04,1.34
2013-11-28,5220.86,1.12
2013-11-29,5282.02,1.17
2013-12-02,4877.22,-7.66
2013-12-03,4977.66,2.06
2013-12-04,4962.4,-0.31
2013-12-05,4842.89,-2.41
2013-12-06,4848.8,0.12
2013-12-09,4946.15,2.01
2013-12-10,4873.03,-1.48
2013-12-11,4853.11,-0.41
2013-12-12,4895.49,0.87
2013-12-13,4909.37,0.28
2013-12-16,4844.34,-1.32
2013-12-17,4881.75,0.77
2013-12-18,4932.1,1.03
2013-12-19,4941.36,0.19
2013-12-20,4951.8,0.21
2013-12-23,5018.67,1.35
2013-12-24,5082.41,1.27
2013-12-25,5181.44,1.95
2013-12-26,5107.42,-1.43
2013-12-27,5211.83,2.04
2013-12-30,5263.11,0.98
2013-12-31,5254.99,-0.15
2014-01-02,5334.28,1.51
2014-01-03,5302.41,-0.6
2014-01-06,5226.81,-1.43
2014-01-07,5355.94,2.47
2014-01-08,5446.78,1.7
2014-01-09,5387.04,-1.1
2014-01-10,5293.67,-1.73
2014-01-13,5318.88,0.48
2014-01-14,5499.72,3.4
2014-01-15,5565.97,1.2
2014-01-16,5548.51,-0.31
2014-01-17,5510.25,-0.69
2014-01-20,5417.02,-1.69
2014-01-21,5513.41,1.78
2014-01-22,5610.81,1.77
2014-01-23,5673.71,1.12
2014-01-24,5852.95,3.16
2014-01-27,5871.41,0.32
2014-01-28,5785.93,-1.46
2014-01-29,5982.21,3.39
2014-01-30,5939.24,-0.72
2014-02-07,6208.43,4.53
2014-02-10,6364.72,2.52
2014-02-11,6354.24,-0.16
2014-02-12,6423.03,1.08
2014-02-13,6236.01,-2.91
2014-02-14,6389.82,2.47
2014-02-17,6551.98,2.54
2014-02-18,6623.87,1.1
2014-02-19,6635.73,0.18
2014-02-20,6637.29,0.02
2014-02-21,6654.3,0.26
2014-02-24,6870.88,3.25
2014-02-25,6721.44,-2.17
