date,close,pct
1990-01-01,1011.17,1.12
2006-01-04,1011.17,1.12
2006-01-05,1031.95,2.06
2006-01-06,1044.73,1.24
2006-01-09,1053.05,0.8
2006-01-10,1053.16,0.01
2006-01-11,1052.34,-0.08
2006-01-12,1065.69,1.27
2006-01-13,1063.32,-0.22
2006-01-16,1046.3,-1.6
2006-01-17,1047.81,0.14
2006-01-18,1068.68,1.99
2006-01-19,1085.45,1.57
2006-01-20,1090.69,0.48
2006-01-23,1097.76,0.65
2006-01-24,1098.71,0.09
2006-01-25,1103.18,0.41
2006-02-06,1131.56,2.57
2006-02-07,1121.4,-0.9
2006-02-08,1126.65,0.47
2006-02-09,1115.86,-0.96
2006-02-10,1128.16,1.1
2006-02-13,1126.71,-0.13
2006-02-14,1130.19,0.31
2006-02-15,1130.84,0.06
2006-02-16,1106.77,-2.13
2006-02-17,1105.04,-0.16
2006-02-20,1108.46,0.31
2006-02-21,1121.9,1.21
2006-02-22,1123.64,0.16
2006-02-23,1120.75,-0.26
2006-02-24,1132.1,1.01
2006-02-27,1129.02,-0.27
2006-02-28,1131.12,0.19
2006-03-01,1135.43,0.38
2006-03-02,1125.19,-0.9
2006-03-03,1128.31,0.28
2006-03-06,1126.73,-0.14
2006-03-07,1105.83,-1.86
2006-03-08,1098.92,-0.63
2006-03-09,1098.79,-0.01
2006-03-10,1102.23,0.31
2006-03-13,1111.58,0.85
2006-03-14,1111.28,-0.03
2006-03-15,1121.55,0.92
2006-03-16,1121.66,0.01
2006-03-17,1118.5,-0.28
2006-03-20,1129.63,1.0
2006-03-21,1131.07,0.13
2006-03-22,1136.65,0.49
2006-03-23,1137.58,0.08
2006-03-24,1134.54,-0.27
2006-03-27,1136.73,0.19
2006-03-28,1141.53,0.42
2006-03-29,1151.89,0.91
2006-03-30,1145.86,-0.52
2006-03-31,1153.69,0.68
2006-04-03,1168.65,1.3
2006-04-04,1181.41,1.09
2006-04-05,1184.8,0.29
2006-04-06,1182.64,-0.18
2006-04-07,1185.32,0.23
2006-04-10,1206.1,1.75
2006-04-11,1220.95,1.23
2006-04-12,1223.01,0.17
2006-04-13,1199.17,-1.95
2006-04-14,1224.33,2.1
2006-04-17,1229.28,0.4
2006-04-18,1231.41,0.17
2006-04-19,1230.31,-0.09
2006-04-20,1219.76,-0.86
2006-04-21,1233.51,1.13
2006-04-24,1219.11,-1.17
2006-04-25,1205.89,-1.08
2006-04-26,1222.9,1.41
2006-04-27,1220.11,-0.23
2006-04-28,1238.25,1.49
2006-05-08,1287.17,3.95
2006-05-09,1328.27,3.19
2006-05-10,1345.94,1.33
2006-05-11,1331.18,-1.1
2006-05-12,1375.3,3.31
2006-05-15,1431.5,4.09
2006-05-16,1408.47,-1.61
2006-05-17,1426.92,1.31
2006-05-18,1431.13,0.3
2006-05-19,1465.95,2.43
2006-05-22,1501.99,2.46
2006-05-23,1440.33,-4.11
2006-05-24,1406.33,-2.36
2006-05-25,1413.07,0.48
2006-05-26,1444.82,2.25
2006-05-29,1490.41,3.16
2006-05-30,1503.19,0.86
2006-05-31,1493.62,-0.64
2006-06-01,1547.08,3.58
2006-06-02,1547.63,0.04
2006-06-05,1573.14,1.65
2006-06-06,1567.34,-0.37
2006-06-07,1467.04,-6.4
2006-06-08,1467.01,0.0
