date,unit_nav,cum_nav,ret_pct
2007-01-18,0.421,0.421,0.0
2007-01-19,0.464,0.464,10.213776722090273
2007-01-22,0.552,0.552,18.965517241379317
2007-01-23,0.592,0.592,7.246376811594191
2007-01-24,0.663,0.663,11.993243243243246
2007-01-25,0.569,0.569,-14.177978883861254
2007-01-26,0.616,0.616,8.260105448154675
2007-01-29,0.682,0.682,10.71428571428572
2007-01-30,0.696,0.696,2.0527859237536417
2007-01-31,0.54,0.54,-22.413793103448263
2007-02-01,0.518,0.518,-4.074074074074074
2007-02-02,0.431,0.431,-16.795366795366796
2007-02-05,0.387,0.387,-10.208816705336421
2007-02-06,0.422,0.422,9.043927648578798
2007-02-07,0.468,0.468,10.900473933649302
2007-02-08,0.495,0.495,5.769230769230771
2007-02-09,0.464,0.464,-6.2626262626262585
2007-02-12,0.543,0.543,17.025862068965523
2007-02-13,0.576,0.576,6.077348066298338
2007-02-14,0.632,0.632,9.722222222222232
2007-02-15,0.722,0.722,14.240506329113911
2007-02-16,0.745,0.745,3.185595567867039
2007-02-26,0.859,0.859,15.302013422818783
2007-02-27,0.634,0.634,-26.193247962747378
2007-02-28,0.743,0.743,17.192429022082024
2007-03-01,0.683,0.683,-8.075370121130543
2007-03-02,0.699,0.699,2.34260614934112
2007-03-05,0.659,0.659,-5.722460658082962
2007-03-06,0.679,0.679,3.034901365705611
2007-03-07,0.728,0.728,7.216494845360821
2007-03-08,0.743,0.743,2.060439560439553
2007-03-09,0.742,0.742,-0.1345895020188448
2007-03-12,0.76,0.76,2.42587601078168
2007-03-13,0.771,0.771,1.4473684210526416
2007-03-14,0.712,0.712,-7.652399481193262
2007-03-15,0.758,0.758,6.460674157303381
2007-03-16,0.699,0.699,-7.783641160949872
2007-03-19,0.742,0.742,6.151645207439205
2007-03-20,0.763,0.763,2.8301886792452935
2007-03-21,0.793,0.793,3.9318479685452212
2007-03-22,0.812,0.812,2.395964691046659
2007-03-23,0.821,0.821,1.1083743842364324
2007-03-26,0.876,0.876,6.6991473812423985
2007-03-27,0.893,0.893,1.9406392694063967
2007-03-28,0.914,0.914,2.3516237402015694
2007-03-29,0.9,0.9,-1.5317286652078765
2007-03-30,0.901,0.901,0.11111111111110628
2007-04-02,0.992,0.992,10.099889012208664
2007-04-03,1.018,1.018,2.620967741935476
2007-04-04,1.019,1.019,0.09823182711197198
2007-04-05,1.049,1.049,2.944062806673209
2007-04-06,1.072,1.072,2.19256434699715
2007-04-09,1.152,1.152,7.462686567164156
2007-04-10,1.204,1.204,4.513888888888884
2007-04-11,1.242,1.242,3.1561461794019863
2007-04-12,1.281,1.281,3.1400966183574797
2007-04-13,1.263,1.263,-1.4051522248243575
2007-04-16,1.329,1.329,5.2256532066508266
2007-04-17,1.369,1.369,3.009781790820165
2007-04-18,1.387,1.387,1.3148283418553675
2007-04-19,1.245,1.245,-10.237923576063434
2007-04-20,1.355,1.355,8.835341365461847
2007-04-23,1.527,1.527,12.693726937269378
2007-04-24,1.592,1.592,4.256712508186
2007-04-25,1.584,1.584,-0.5025125628140725
2007-04-26,1.634,1.634,3.1565656565656353
2007-04-27,1.617,1.617,-1.040391676866581
2007-04-30,1.659,1.659,2.5974025974025983
2007-05-08,1.812,1.812,9.22242314647379
2007-05-09,1.828,1.828,0.8830022075055233
2007-05-10,1.891,1.891,3.4463894967177167
2007-05-11,1.861,1.861,-1.5864621893178277
2007-05-14,1.899,1.899,2.0419129500268696
2007-05-15,1.753,1.753,-7.688256977356511
2007-05-16,1.811,1.811,3.30861380490588
2007-05-17,1.875,1.875,3.5339591385974645
2007-05-18,1.885,1.885,0.5333333333333412
2007-05-21,1.916,1.916,1.644562334217503
2007-05-22,1.961,1.961,2.3486430062630514
2007-05-23,2.052,2.052,4.6404895461499285
2007-05-24,2.017,2.017,-1.7056530214424992
2007-05-25,2.022,2.022,0.24789291026277027
2007-05-28,2.107,2.107,4.203758654797252
2007-05-29,2.206,2.206,4.698623635500709
2007-05-30,1.924,1.924,-12.783318223028106
2007-05-31,1.966,1.966,2.1829521829521914
2007-06-01,1.784,1.784,-9.257375381485245
2007-06-04,1.474,1.474,-17.376681614349778
2007-06-05,1.614,1.614,9.497964721845321
2007-06-06,1.639,1.639,1.5489467162329573
2007-06-07,1.753,1.753,6.9554606467358004
2007-06-08,1.775,1.775,1.2549914432401499
2007-06-11,1.814,1.814,2.1971830985915597
2007-06-12,1.964,1.964,8.269018743109147
2007-06-13,2.06,2.06,4.887983706720989
2007-06-14,1.971,1.971,-4.320388349514559
2007-06-15,1.961,1.961,-0.5073566717402334
2007-06-18,2.045,2.045,4.283528811830695
2007-06-19,2.08,2.08,1.7114914425427896
2007-06-20,2.024,2.024,-2.692307692307694
2007-06-21,2.041,2.041,0.8399209486166015
2007-06-22,1.928,1.928,-5.536501714845665
2007-06-25,1.721,1.721,-10.736514522821572
2007-06-26,1.787,1.787,3.834979662986626
2007-06-27,1.874,1.874,4.868494683827662
2007-06-28,1.714,1.714,-8.537886872998934
2007-06-29,1.595,1.595,-6.942823803967324
2007-07-02,1.627,1.627,2.006269592476495
2007-07-03,1.687,1.687,3.6877688998156133
2007-07-04,1.626,1.626,-3.6158861885003057
2007-07-05,1.433,1.433,-11.869618696186956
2007-07-06,1.57,1.57,9.560362875087236
2007-07-09,1.663,1.663,5.923566878980879
2007-07-10,1.589,1.589,-4.449789536981363
2007-07-11,1.614,1.614,1.5733165512901381
2007-07-12,1.634,1.634,1.2391573729863659
2007-07-13,1.638,1.638,0.244798041615657
2007-07-16,1.536,1.536,-6.227106227106216
2007-07-17,1.591,1.591,3.580729166666652
2007-07-18,1.614,1.614,1.4456316781898293
2007-07-19,1.582,1.582,-1.9826517967781898
2007-07-20,1.706,1.706,7.838179519595445
2007-07-23,1.913,1.913,12.133645955451344
2007-07-24,1.924,1.924,0.5750130684788246
2007-07-25,2.023,2.023,5.145530145530164
2007-07-26,2.048,2.048,1.2357884330202573
2007-07-27,2.083,2.083,1.708984375
2007-07-30,2.209,2.209,6.04896783485358
2007-07-31,2.233,2.233,1.0864644635581788
2007-08-01,2.095,2.095,-6.180026869682043
2007-08-02,2.211,2.211,5.536992840095456
2007-08-03,2.276,2.276,2.9398462234283107
2007-08-06,2.387,2.387,4.876977152899831
2007-08-07,2.434,2.434,1.9689987431922962
2007-08-08,2.352,2.352,-3.3689400164338634
2007-08-09,2.424,2.424,3.0612244897959107
2007-08-10,2.399,2.399,-1.0313531353135286
2007-08-13,2.405,2.405,0.2501042100875317
2007-08-14,2.455,2.455,2.07900207900209
2007-08-15,2.48,2.48,1.0183299389002087
2007-08-16,2.416,2.416,-2.580645161290329
2007-08-17,2.345,2.345,-2.938741721854299
2007-08-20,2.671,2.671,13.901918976545824
2007-08-21,2.653,2.653,-0.6739049045301315
2007-08-22,2.665,2.665,0.4523181304183943
2007-08-23,2.7,2.7,1.3133208255159623
2007-08-24,2.849,2.849,5.518518518518523
2007-08-27,2.902,2.902,1.8603018603018606
2007-08-28,2.898,2.898,-0.1378359751895264
2007-08-29,2.816,2.816,-2.8295376121463156
2007-08-30,2.877,2.877,2.166193181818188
2007-08-31,2.953,2.953,2.641640597844974
2007-09-03,3.143,3.143,6.434134778191658
2007-09-05,3.12,3.12,-0.7317849188673176
2007-09-06,3.241,3.241,3.8782051282051366
2007-09-07,3.179,3.179,-1.9129898179574334
2007-09-10,3.239,3.239,1.887385970430966
2007-09-11,3.004,3.004,-7.255325717814132
2007-09-12,3.051,3.051,1.564580559254325
2007-09-13,3.236,3.236,6.063585709603414
2007-09-14,3.38,3.38,4.449938195302838
2007-09-17,3.551,3.551,5.059171597633139
2007-09-18,3.473,3.473,-2.196564348070973
2007-09-19,3.395,3.395,-2.245896919090118
2007-09-20,3.403,3.403,0.2356406480117812
2007-09-21,3.298,3.298,-3.085512782838673
2007-09-24,3.339,3.339,1.2431776834445074
2007-09-25,3.264,3.264,-2.246181491464516
2007-09-26,3.158,3.158,-3.2475490196078427
2007-09-27,3.184,3.184,0.8233058898036827
2007-09-28,3.329,3.329,4.5540201005025205
2007-10-08,3.299,3.299,-0.9011715229798822
2007-10-09,3.289,3.289,-0.30312215822976274
2007-10-10,3.338,3.338,1.4898145332927992
2007-10-11,3.347,3.347,0.269622528460145
2007-10-12,3.36,3.36,0.3884075291305633
2007-10-15,3.612,3.612,7.500000000000018
2007-10-16,3.597,3.597,-0.41528239202658357
2007-10-17,3.579,3.579,-0.5004170141784781
2007-10-18,3.39,3.39,-5.280804694048613
2007-10-19,3.345,3.345,-1.3274336283185861
2007-10-22,3.143,3.143,-6.03886397608372
2007-10-23,3.179,3.179,1.145402481705382
2007-10-24,3.315,3.315,4.278074866310155
2007-10-25,3.024,3.024,-8.778280542986428
2007-10-26,3.085,3.085,2.0171957671957674
2007-10-29,3.186,3.186,3.2739059967585193
2007-10-30,3.298,3.298,3.5153797865662195
2007-10-31,3.327,3.327,0.8793208004851394
2007-11-01,3.342,3.342,0.45085662759243306
2007-11-02,3.284,3.284,-1.7354877318970785
2007-11-05,3.13,3.13,-4.689403166869665
2007-11-06,2.974,2.974,-4.9840255591054206
2007-11-07,2.992,2.992,0.6052454606590318
2007-11-08,2.746,2.746,-8.221925133689844
2007-11-09,2.716,2.716,-1.0924981791696986
2007-11-12,2.633,2.633,-3.0559646539028096
2007-11-13,2.689,2.689,2.126851500189897
2007-11-14,2.856,2.856,6.210487169951651
2007-11-15,2.763,2.763,-3.256302521008403
2007-11-16,2.733,2.733,-1.0857763300759937
2007-11-19,2.742,2.742,0.3293084522502765
2007-11-20,2.813,2.813,2.5893508388038056
2007-11-21,2.76,2.76,-1.8841094916459467
2007-11-22,2.623,2.623,-4.963768115942013
2007-11-23,2.662,2.662,1.4868471216164636
2007-11-26,2.601,2.601,-2.2915101427498086
2007-11-27,2.526,2.526,-2.8835063437139596
2007-11-28,2.42,2.42,-4.196357878068091
2007-11-29,2.59,2.59,7.02479338842974
2007-11-30,2.485,2.485,-4.054054054054057
2007-12-03,2.513,2.513,1.1267605633802802
2007-12-04,2.589,2.589,3.024273776362918
2007-12-05,2.76,2.76,6.60486674391656
2007-12-06,2.749,2.749,-0.3985507246376696
2007-12-07,2.854,2.854,3.8195707530011003
2007-12-10,2.94,2.94,3.0133146461107208
2007-12-11,2.95,2.95,0.3401360544217802
2007-12-12,2.908,2.908,-1.423728813559333
2007-12-13,2.714,2.714,-6.671251719394766
