date,159232,515100,159941,513500,159952
2006-01-04,,0.00017857142857136132,,,
2006-01-05,,0.0207326926092688,,,
2006-01-06,,0.01256510386023657,,,
2006-01-09,,0.008143773647599772,,,
2006-01-10,,0.0002830485596261312,,,
2006-01-11,,-0.0006001767469875352,,,
2006-01-12,,0.012866850814104103,,,
2006-01-13,,-0.0020457369671964543,,,
2006-01-16,,-0.01583075717026461,,,
2006-01-17,,0.0016220098715200582,,,
2006-01-18,,0.020099861343455094,,,
2006-01-19,,0.015873629484169927,,,
2006-01-20,,0.0050069243829089505,,,
2006-01-23,,0.006661864114852367,,,
2006-01-24,,0.0010441245939782906,,,
2006-01-25,,0.004247705425973525,,,
2006-02-06,,0.025908794834672566,,,
2006-02-07,,-0.008801786913641307,,,
2006-02-08,,0.004861055377207046,,,
2006-02-09,,-0.009400203511041205,,,
2006-02-10,,0.011203427977396041,,,
2006-02-13,,-0.0011069367693539167,,,
2006-02-14,,0.0032677615738363475,,,
2006-02-15,,0.0007537986659635898,,,
2006-02-16,,-0.021110291906901058,,,
2006-02-17,,-0.0013848147569698321,,,
2006-02-20,,0.003274034682648974,,,
2006-02-21,,0.012305666677836058,,,
2006-02-22,,0.001729788751225536,,,
2006-02-23,,-0.002393886005685797,,,
2006-02-24,,0.010307526847455284,,,
2006-02-27,,-0.0025425221144018684,,,
2006-02-28,,0.0020389237695395135,,,
2006-03-01,,0.0039896344836471975,,,
2006-03-02,,-0.008841648727165752,,,
2006-03-03,,0.0029519316102804005,,,
2006-03-06,,-0.0012220030082917832,,,
2006-03-07,,-0.018373994086554046,,,
2006-03-08,,-0.00607124448216656,,,
2006-03-09,,6.025233865969426e-05,,,
2006-03-10,,0.003309847000531718,,,
2006-03-13,,0.008662889259565931,,,
2006-03-14,,-9.1362873438805e-05,,,
2006-03-15,,0.009421816990960119,,,
2006-03-16,,0.0002766674946024228,,,
2006-03-17,,-0.002639184652339366,,,
2006-03-20,,0.010131175362411371,,,
2006-03-21,,0.0014535527435657336,,,
2006-03-22,,0.005112834054732174,,,
2006-03-23,,0.0009969113497680926,,,
2006-03-24,,-0.0024942453026851608,,,
2006-03-27,,0.002109213866412718,,,
2006-03-28,,0.004401964092490829,,,
2006-03-29,,0.009255731030158865,,,
2006-03-30,,-0.005057238228352912,,,
2006-03-31,,0.007013087175945287,,,
2006-04-03,,0.013147975192642658,,,
